bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1451024,2346897,text,7058,text/html,Amended,https://legiscan.com/CA/text/AB613/id/2346897,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB613
1451025,2292431,text,36776,text/html,Introduced,https://legiscan.com/CA/text/AB614/id/2292431,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB614
1451026,2292432,text,6894,text/html,Introduced,https://legiscan.com/CA/text/AB615/id/2292432,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB615
1451027,2292433,text,35212,text/html,Introduced,https://legiscan.com/CA/text/AB616/id/2292433,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB616
1451028,2292434,text,15511,text/html,Introduced,https://legiscan.com/CA/text/AB617/id/2292434,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB617
1451029,2292435,text,5344,text/html,Introduced,https://legiscan.com/CA/text/AB618/id/2292435,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB618
1451029,2384795,text,7391,text/html,Amended,https://legiscan.com/CA/text/AB618/id/2384795,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB618
1451030,2292436,text,28730,text/html,Introduced,https://legiscan.com/CA/text/AB619/id/2292436,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB619
1451030,2363288,text,28070,text/html,Amended,https://legiscan.com/CA/text/AB619/id/2363288,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB619
1451030,2372057,text,28410,text/html,Amended,https://legiscan.com/CA/text/AB619/id/2372057,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB619
1451031,2292437,text,3889,text/html,Introduced,https://legiscan.com/CA/text/AB620/id/2292437,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB620
1451032,2292439,text,4572,text/html,Introduced,https://legiscan.com/CA/text/AB621/id/2292439,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB621
1451032,2348493,text,38658,text/html,Amended,https://legiscan.com/CA/text/AB621/id/2348493,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB621
1451032,2378913,text,36873,text/html,Amended,https://legiscan.com/CA/text/AB621/id/2378913,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB621
1451033,2292440,text,3678,text/html,Introduced,https://legiscan.com/CA/text/AB622/id/2292440,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB622
1451034,2292441,text,8863,text/html,Introduced,https://legiscan.com/CA/text/AB623/id/2292441,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB623
1451035,2292442,text,7866,text/html,Introduced,https://legiscan.com/CA/text/AB624/id/2292442,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB624
1451035,2338311,text,8523,text/html,Amended,https://legiscan.com/CA/text/AB624/id/2338311,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB624
1451035,2378944,text,12802,text/html,Amended,https://legiscan.com/CA/text/AB624/id/2378944,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB624
1451036,2292443,text,3659,text/html,Introduced,https://legiscan.com/CA/text/AB625/id/2292443,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB625
1451036,2348926,text,7249,text/html,Amended,https://legiscan.com/CA/text/AB625/id/2348926,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB625
1451037,2292444,text,5967,text/html,Introduced,https://legiscan.com/CA/text/AB626/id/2292444,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB626
1451038,2292445,text,20259,text/html,Introduced,https://legiscan.com/CA/text/AB627/id/2292445,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB627
1451039,2292446,text,27394,text/html,Introduced,https://legiscan.com/CA/text/AB628/id/2292446,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB628
1451039,2346920,text,28764,text/html,Amended,https://legiscan.com/CA/text/AB628/id/2346920,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB628
1451039,2387898,text,28809,text/html,Amended,https://legiscan.com/CA/text/AB628/id/2387898,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB628
1451040,2292447,text,5336,text/html,Introduced,https://legiscan.com/CA/text/AB629/id/2292447,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB629
1451040,2344229,text,30058,text/html,Amended,https://legiscan.com/CA/text/AB629/id/2344229,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB629
1451041,2292448,text,15815,text/html,Introduced,https://legiscan.com/CA/text/AB630/id/2292448,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB630
1451041,2375698,text,26651,text/html,Amended,https://legiscan.com/CA/text/AB630/id/2375698,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB630
1451041,2387882,text,18545,text/html,Amended,https://legiscan.com/CA/text/AB630/id/2387882,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB630
1451042,2292449,text,9359,text/html,Introduced,https://legiscan.com/CA/text/AB631/id/2292449,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB631
1451042,2346906,text,13132,text/html,Amended,https://legiscan.com/CA/text/AB631/id/2346906,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB631
1451043,2292450,text,32966,text/html,Introduced,https://legiscan.com/CA/text/AB632/id/2292450,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB632
1451044,2292451,text,27501,text/html,Introduced,https://legiscan.com/CA/text/AB633/id/2292451,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB633
1451044,2336694,text,28771,text/html,Amended,https://legiscan.com/CA/text/AB633/id/2336694,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB633
1451045,2292452,text,104249,text/html,Introduced,https://legiscan.com/CA/text/AB634/id/2292452,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB634
1451045,2358107,text,116102,text/html,Amended,https://legiscan.com/CA/text/AB634/id/2358107,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB634
1451045,2377305,text,64985,text/html,Amended,https://legiscan.com/CA/text/AB634/id/2377305,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB634
1451046,2292453,text,16859,text/html,Introduced,https://legiscan.com/CA/text/AB635/id/2292453,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB635
1451047,2292454,text,6694,text/html,Introduced,https://legiscan.com/CA/text/AB636/id/2292454,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB636
1451048,2292455,text,12481,text/html,Introduced,https://legiscan.com/CA/text/AB637/id/2292455,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB637
1451049,2292456,text,4550,text/html,Introduced,https://legiscan.com/CA/text/AB638/id/2292456,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB638
1451049,2333280,text,11596,text/html,Amended,https://legiscan.com/CA/text/AB638/id/2333280,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB638
1451049,2349602,text,8764,text/html,Amended,https://legiscan.com/CA/text/AB638/id/2349602,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB638
1451050,2292457,text,5113,text/html,Introduced,https://legiscan.com/CA/text/AB639/id/2292457,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB639
1451051,2292458,text,4536,text/html,Introduced,https://legiscan.com/CA/text/AB640/id/2292458,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB640
1451051,2363278,text,60820,text/html,Amended,https://legiscan.com/CA/text/AB640/id/2363278,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB640
1451052,2292459,text,6369,text/html,Introduced,https://legiscan.com/CA/text/AB641/id/2292459,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB641
1451052,2348969,text,13846,text/html,Amended,https://legiscan.com/CA/text/AB641/id/2348969,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB641
1451052,2383798,text,10718,text/html,Amended,https://legiscan.com/CA/text/AB641/id/2383798,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB641
1451053,2292460,text,38871,text/html,Introduced,https://legiscan.com/CA/text/AB642/id/2292460,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB642
1451054,2292461,text,8334,text/html,Introduced,https://legiscan.com/CA/text/AB643/id/2292461,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB643
1451055,2292462,text,7388,text/html,Introduced,https://legiscan.com/CA/text/AB644/id/2292462,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB644
1451056,2292463,text,6441,text/html,Introduced,https://legiscan.com/CA/text/AB645/id/2292463,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB645
1451056,2333286,text,22560,text/html,Amended,https://legiscan.com/CA/text/AB645/id/2333286,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB645
1451057,2292464,text,6427,text/html,Introduced,https://legiscan.com/CA/text/AB646/id/2292464,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB646
1451057,2363374,text,7460,text/html,Amended,https://legiscan.com/CA/text/AB646/id/2363374,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB646
1451057,2372015,text,7331,text/html,Amended,https://legiscan.com/CA/text/AB646/id/2372015,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB646
1451058,2292465,text,3683,text/html,Introduced,https://legiscan.com/CA/text/AB647/id/2292465,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB647
1451058,2344233,text,10647,text/html,Amended,https://legiscan.com/CA/text/AB647/id/2344233,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB647
1451059,2292466,text,10319,text/html,Introduced,https://legiscan.com/CA/text/AB648/id/2292466,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB648
1451060,2292467,text,6607,text/html,Introduced,https://legiscan.com/CA/text/AB649/id/2292467,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB649
1451060,2333301,text,12646,text/html,Amended,https://legiscan.com/CA/text/AB649/id/2333301,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB649
1451061,2292468,text,6703,text/html,Introduced,https://legiscan.com/CA/text/AB650/id/2292468,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB650
1451061,2348789,text,20460,text/html,Amended,https://legiscan.com/CA/text/AB650/id/2348789,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB650
1451061,2363376,text,26262,text/html,Amended,https://legiscan.com/CA/text/AB650/id/2363376,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB650
1451062,2292469,text,8006,text/html,Introduced,https://legiscan.com/CA/text/AB651/id/2292469,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB651
1451062,2366234,text,15307,text/html,Amended,https://legiscan.com/CA/text/AB651/id/2366234,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB651
1451062,2378864,text,21709,text/html,Amended,https://legiscan.com/CA/text/AB651/id/2378864,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB651
1451063,2292470,text,9077,text/html,Introduced,https://legiscan.com/CA/text/AB652/id/2292470,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB652
1451063,2350832,text,11308,text/html,Amended,https://legiscan.com/CA/text/AB652/id/2350832,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB652
1451063,2396067,text,14690,text/html,Amended,https://legiscan.com/CA/text/AB652/id/2396067,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB652
1451064,2292471,text,10655,text/html,Introduced,https://legiscan.com/CA/text/AB653/id/2292471,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB653
1451064,2352245,text,13477,text/html,Amended,https://legiscan.com/CA/text/AB653/id/2352245,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB653
1451065,2292472,text,13299,text/html,Introduced,https://legiscan.com/CA/text/AB654/id/2292472,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB654
1451066,2292473,text,14985,text/html,Introduced,https://legiscan.com/CA/text/AB655/id/2292473,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB655
1451066,2320127,text,15797,text/html,Amended,https://legiscan.com/CA/text/AB655/id/2320127,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB655
1451066,2348810,text,16714,text/html,Amended,https://legiscan.com/CA/text/AB655/id/2348810,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB655
1451067,2292474,text,7791,text/html,Introduced,https://legiscan.com/CA/text/AB656/id/2292474,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB656
1451067,2358130,text,11619,text/html,Amended,https://legiscan.com/CA/text/AB656/id/2358130,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB656
1451068,2292475,text,7829,text/html,Introduced,https://legiscan.com/CA/text/AB657/id/2292475,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB657
1451068,2378866,text,13900,text/html,Amended,https://legiscan.com/CA/text/AB657/id/2378866,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB657
1451069,2292476,text,4443,text/html,Introduced,https://legiscan.com/CA/text/AB658/id/2292476,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB658
1451070,2292477,text,13086,text/html,Introduced,https://legiscan.com/CA/text/AB659/id/2292477,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB659
1451071,2292478,text,16315,text/html,Introduced,https://legiscan.com/CA/text/AB660/id/2292478,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB660
1451072,2292479,text,2975,text/html,Introduced,https://legiscan.com/CA/text/AB661/id/2292479,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB661
1451072,2333305,text,63045,text/html,Amended,https://legiscan.com/CA/text/AB661/id/2333305,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB661
1451073,2292480,text,3385,text/html,Introduced,https://legiscan.com/CA/text/AB662/id/2292480,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB662
1451073,2348798,text,22325,text/html,Amended,https://legiscan.com/CA/text/AB662/id/2348798,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB662
1451073,2360908,text,31596,text/html,Amended,https://legiscan.com/CA/text/AB662/id/2360908,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB662
1451073,2378850,text,10343,text/html,Amended,https://legiscan.com/CA/text/AB662/id/2378850,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB662
1451073,2384835,text,12152,text/html,Amended,https://legiscan.com/CA/text/AB662/id/2384835,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB662
1451074,2292481,text,148749,text/html,Introduced,https://legiscan.com/CA/text/AB663/id/2292481,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB663
1451074,2359435,text,154141,text/html,Amended,https://legiscan.com/CA/text/AB663/id/2359435,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB663
1451075,2292482,text,21607,text/html,Introduced,https://legiscan.com/CA/text/AB664/id/2292482,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB664
1451076,2292483,text,6729,text/html,Introduced,https://legiscan.com/CA/text/AB665/id/2292483,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB665
1451076,2363310,text,21068,text/html,Amended,https://legiscan.com/CA/text/AB665/id/2363310,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB665
1451077,2292484,text,5052,text/html,Introduced,https://legiscan.com/CA/text/AB666/id/2292484,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB666
