bill_id,people_id,position
1475803,14098,26
1475803,14100,29
1475803,14101,33
1475803,14103,36
1475803,14104,3
1475803,14106,42
1475803,14107,45
1475803,14109,48
1475803,14110,53
1475803,14112,59
1475803,14113,62
1475803,14114,64
1475803,14116,65
1475803,14117,70
1475803,14118,73
1475803,14119,72
1475803,14120,75
1475803,14121,85
1475803,14122,86
1475803,14123,90
1475803,14219,66
1475803,16033,56
1475803,16087,78
1475803,16280,17
1475803,16282,24
1475803,16284,27
1475803,16286,32
1475803,16287,38
1475803,16288,39
1475803,16291,47
1475803,16293,52
1475803,16294,57
1475803,16295,60
1475803,16296,61
1475803,16297,69
1475803,16299,80
1475803,16303,94
1475803,16304,7
1475803,16306,44
1475803,16307,54
1475803,16309,68
1475803,17428,79
1475803,17701,40
1475803,18063,25
1475803,18064,76
1475803,18065,49
1475803,18066,23
1475803,18067,5
1475803,18068,93
1475803,18069,34
1475803,18070,84
1475803,18071,51
1475803,18072,43
1475803,18073,13
1475803,18074,28
1475803,18075,55
1475803,18077,37
1475803,18078,2
1475803,18079,21
1475803,18080,89
1475803,18082,67
1475803,19330,35
1475803,19459,8
1475803,19487,20
1475803,19627,50
1475803,19658,4
1475803,19659,58
1475803,19716,10
1475803,19717,16
1475803,19719,71
1475803,19720,74
1475803,19721,77
1475803,19723,92
1475803,19726,31
1475803,19727,46
1475803,19733,1
1475803,21374,41
1475803,21440,63
1475803,21717,12
1475803,21718,30
1475803,21720,81
1475803,21721,87
1475803,21722,88
1475803,21723,91
1475803,21724,11
1475803,22654,19
1475803,22851,83
1475803,22918,6
1475804,1504,3
1475804,1507,4
1475804,11612,1
1475804,16285,5
1475804,16306,8
1475804,19725,2
1475804,19726,6
1475804,19727,9
1475804,19733,11
1475804,21374,7
1475804,21726,10
1477148,19354,1
1477149,14091,5
1477149,14092,7
1477149,14094,9
1477149,14096,13
1477149,14100,15
1477149,14103,19
1477149,14106,22
1477149,14107,24
1477149,14109,25
1477149,14112,31
1477149,14113,34
1477149,14115,1
1477149,14116,36
1477149,14117,38
1477149,14118,40
1477149,14120,42
1477149,14121,46
1477149,14122,47
1477149,14123,50
1477149,16033,29
1477149,16280,10
1477149,16286,17
1477149,16287,20
1477149,16288,21
1477149,16293,27
1477149,16294,30
1477149,16296,33
1477149,16297,2
1477149,16303,53
1477149,16309,37
1477149,16316,32
1477149,17428,44
1477149,18071,26
1477149,18072,23
1477149,18074,14
1477149,18078,6
1477149,18079,12
1477149,18080,49
1477149,19330,18
1477149,19459,3
1477149,19487,11
1477149,19717,8
1477149,19719,39
1477149,19720,41
1477149,19721,43
1477149,19723,52
1477149,21440,35
1477149,21717,4
1477149,21718,16
1477149,21719,28
1477149,21721,48
1477149,21723,51
1477149,22851,45
1477150,19339,1
1477151,19339,1
1478613,19349,1
1478614,19349,1
1478615,19343,1
1478616,19717,1
1478617,19595,1
1478618,19728,1
1478619,1507,3
1478619,19725,2
1478619,19726,4
1478619,21374,1
1478620,16221,1
1478621,10959,1
1480288,19311,1
1480289,19216,1
1480290,19216,1
1480291,19725,1
1482841,14104,8
1482841,14113,15
1482841,14122,19
1482841,16033,11
1482841,16087,17
1482841,16284,7
1482841,16286,9
1482841,16295,13
1482841,16296,14
1482841,16303,21
1482841,17428,18
1482841,18073,3
1482841,18078,4
1482841,18079,6
1482841,19459,2
1482841,19487,5
1482841,19659,12
1482841,19720,1
1482841,19721,16
1482841,21719,10
1482841,21722,20
1482842,16284,1
1482843,1552,5
1482843,14099,3
1482843,16287,1
1482843,18071,2
1482843,21440,4
1482844,14121,1
1482845,14091,7
1482845,14092,9
1482845,14094,11
1482845,14096,16
1482845,14098,20
1482845,14100,23
1482845,14103,28
1482845,14106,32
1482845,14107,34
1482845,14109,35
1482845,14110,40
1482845,14112,44
1482845,14113,48
1482845,14116,50
1482845,14117,54
1482845,14119,56
1482845,14120,58
1482845,14121,65
1482845,14122,66
1482845,14123,70
1482845,14219,51
1482845,16033,41
1482845,16087,60
1482845,16280,12
1482845,16282,18
1482845,16284,21
1482845,16286,25
1482845,16287,30
1482845,16288,31
1482845,16293,38
1482845,16294,42
1482845,16295,45
1482845,16296,47
1482845,16297,53
1482845,16299,62
1482845,16303,73
1482845,16309,52
1482845,16316,46
1482845,17428,61
1482845,18063,19
1482845,18064,59
1482845,18065,36
1482845,18066,17
1482845,18067,2
1482845,18069,26
1482845,18071,37
1482845,18072,33
1482845,18073,6
1482845,18074,22
1482845,18077,29
1482845,18078,8
1482845,18079,15
1482845,18080,69
1482845,19330,27
1482845,19459,3
1482845,19487,14
1482845,19659,43
1482845,19716,4
1482845,19717,10
1482845,19719,55
1482845,19720,57
1482845,19721,1
1482845,19723,72
1482845,21440,49
1482845,21717,5
1482845,21718,24
1482845,21719,39
1482845,21720,63
1482845,21721,67
1482845,21722,68
1482845,21723,71
1482845,22654,13
1482845,22851,64
1482846,14091,6
1482846,14092,8
1482846,14094,10
1482846,14096,15
1482846,14098,19
1482846,14100,23
1482846,14103,27
1482846,14104,21
1482846,14106,32
1482846,14107,34
1482846,14109,36
1482846,14110,41
1482846,14112,45
1482846,14113,49
1482846,14116,51
1482846,14118,56
1482846,14119,55
1482846,14120,58
1482846,14121,66
1482846,14122,67
1482846,14123,71
1482846,14219,52
1482846,16033,42
1482846,16087,61
1482846,16280,11
1482846,16282,17
1482846,16284,20
1482846,16286,25
1482846,16287,30
1482846,16288,31
1482846,16291,35
1482846,16293,39
1482846,16294,43
1482846,16295,46
1482846,16296,48
1482846,16297,53
1482846,16299,63
1482846,16303,74
1482846,16316,47
1482846,17428,62
1482846,18063,18
1482846,18064,59
1482846,18065,37
1482846,18066,16
1482846,18067,2
1482846,18069,26
1482846,18071,38
1482846,18072,33
1482846,18073,5
1482846,18074,22
1482846,18077,28
1482846,18078,7
1482846,18079,14
1482846,18080,70
1482846,19459,1
1482846,19487,13
1482846,19658,29
1482846,19659,44
1482846,19716,3
1482846,19717,9
1482846,19719,54
1482846,19720,57
1482846,19721,60
1482846,19723,73
1482846,21440,50
1482846,21717,4
1482846,21718,24
1482846,21719,40
1482846,21720,64
1482846,21721,68
1482846,21722,69
1482846,21723,72
1482846,22654,12
1482846,22851,65
1482847,19725,1
1482848,10970,1
1483606,14116,1
1483606,17701,2
1483607,14091,7
1483607,14092,9
1483607,14094,11
1483607,14096,16
1483607,14098,20
1483607,14103,27
1483607,14104,22
1483607,14106,32
1483607,14107,34
1483607,14109,36
1483607,14110,41
1483607,14112,45
1483607,14113,49
1483607,14116,51
1483607,14117,54
1483607,14119,56
1483607,14120,58
1483607,14121,65
1483607,14122,66
1483607,14123,70
1483607,14219,52
1483607,16033,42
1483607,16087,1
1483607,16280,12
1483607,16282,18
1483607,16284,21
1483607,16286,25
1483607,16287,30
1483607,16288,31
1483607,16291,35
1483607,16293,39
1483607,16294,43
1483607,16295,46
1483607,16296,48
1483607,16297,53
1483607,16299,62
1483607,16303,73
1483607,16316,47
1483607,17428,61
1483607,18063,19
1483607,18064,59
1483607,18065,37
1483607,18066,17
1483607,18067,2
1483607,18069,26
1483607,18071,38
1483607,18072,33
1483607,18073,6
1483607,18074,23
1483607,18077,28
1483607,18078,8
1483607,18079,15
1483607,18080,69
1483607,19459,3
1483607,19487,14
1483607,19658,29
1483607,19659,44
1483607,19716,4
1483607,19717,10
1483607,19719,55
1483607,19720,57
1483607,19721,60
1483607,19723,72
1483607,21440,50
1483607,21717,5
1483607,21718,24
1483607,21719,40
1483607,21720,63
1483607,21721,67
1483607,21722,68
1483607,21723,71
1483607,22654,13
1483607,22851,64
1483608,14091,7
1483608,14092,9
1483608,14094,11
1483608,14096,16
1483608,14098,20
1483608,14103,27
1483608,14104,22
1483608,14106,31
1483608,14107,33
1483608,14109,35
1483608,14110,40
1483608,14112,44
1483608,14113,48
1483608,14116,50
1483608,14117,53
1483608,14119,55
1483608,14120,57
1483608,14121,65
1483608,14122,66
1483608,14123,70
1483608,14219,51
1483608,16033,41
1483608,16087,60
1483608,16280,12
1483608,16282,18
1483608,16284,21
1483608,16286,25
1483608,16287,29
1483608,16288,30
1483608,16291,34
1483608,16293,38
1483608,16294,42
1483608,16295,45
1483608,16296,47
1483608,16297,52
1483608,16299,62
1483608,16303,73
1483608,16316,46
1483608,17428,61
1483608,18063,19
1483608,18064,58
1483608,18065,36
1483608,18066,17
1483608,18067,2
1483608,18069,26
1483608,18071,37
1483608,18072,32
1483608,18073,6
1483608,18074,23
1483608,18077,28
1483608,18078,8
1483608,18079,15
1483608,18080,69
1483608,19459,3
1483608,19487,14
1483608,19658,1
1483608,19659,43
1483608,19716,4
1483608,19717,10
1483608,19719,54
1483608,19720,56
1483608,19721,59
1483608,19723,72
1483608,21440,49
1483608,21717,5
1483608,21718,24
1483608,21719,39
1483608,21720,63
1483608,21721,67
1483608,21722,68
1483608,21723,71
1483608,22654,13
1483608,22851,64
1483609,16306,2
1483609,18070,1
1483609,19733,3
1484364,19350,1
1484365,19350,1
1484366,19350,1
1484367,19350,1
1484368,14091,7
1484368,14092,9
1484368,14094,11
1484368,14096,16
1484368,14098,19
1484368,14103,26
1484368,14104,21
1484368,14106,31
1484368,14107,33
1484368,14109,35
1484368,14110,40
1484368,14112,44
1484368,14113,48
1484368,14116,50
1484368,14117,53
1484368,14119,55
1484368,14120,57
1484368,14121,65
1484368,14122,66
1484368,14123,70
1484368,14219,51
1484368,16033,41
1484368,16087,60
1484368,16280,12
1484368,16282,18
1484368,16284,20
1484368,16286,24
1484368,16287,29
1484368,16288,30
1484368,16291,34
1484368,16293,38
1484368,16294,42
1484368,16295,45
1484368,16296,47
1484368,16297,52
1484368,16299,62
1484368,16303,73
1484368,16316,46
1484368,17428,61
1484368,18063,1
1484368,18064,58
1484368,18065,36
1484368,18066,17
1484368,18067,2
1484368,18069,25
1484368,18071,37
1484368,18072,32
1484368,18073,6
1484368,18074,22
1484368,18077,27
1484368,18078,8
1484368,18079,15
1484368,18080,69
1484368,19459,3
1484368,19487,14
1484368,19658,28
1484368,19659,43
1484368,19716,4
1484368,19717,10
1484368,19719,54
1484368,19720,56
1484368,19721,59
1484368,19723,72
1484368,21440,49
1484368,21717,5
1484368,21718,23
1484368,21719,39
1484368,21720,63
1484368,21721,67
1484368,21722,68
1484368,21723,71
1484368,22654,13
1484368,22851,64
1484369,21727,1
1484370,19726,1
1485405,22904,1
1485406,22904,1
1485407,14091,8
1485407,14092,10
1485407,14094,1
1485407,14096,16
1485407,14098,19
1485407,14100,23
1485407,14103,28
1485407,14104,21
1485407,14109,35
1485407,14110,41
1485407,14112,45
1485407,14113,49
1485407,14115,51
1485407,14116,52
1485407,14117,56
1485407,14118,59
1485407,14119,58
1485407,14120,61
1485407,14121,68
1485407,14122,69
1485407,14219,53
1485407,16033,42
1485407,16087,63
1485407,16280,12
1485407,16282,17
1485407,16284,20
1485407,16287,31
1485407,16288,32
1485407,16291,34
1485407,16293,39
1485407,16294,43
1485407,16295,46
1485407,16296,48
1485407,16297,55
1485407,16299,65
1485407,16303,75
1485407,16309,54
1485407,16316,47
1485407,17428,64
1485407,18063,18
1485407,18064,2
1485407,18065,36
1485407,18067,3
1485407,18069,26
1485407,18071,38
1485407,18072,33
1485407,18073,7
1485407,18074,22
1485407,18077,29
1485407,18078,9
1485407,18079,15
1485407,18080,72
1485407,19330,27
1485407,19459,4
1485407,19487,14
1485407,19627,37
1485407,19658,30
1485407,19659,44
1485407,19716,5
1485407,19717,11
1485407,19719,57
1485407,19720,60
1485407,19721,62
1485407,19723,74
1485407,19726,25
1485407,21440,50
1485407,21717,6
1485407,21718,24
1485407,21719,40
1485407,21720,66
1485407,21721,70
1485407,21722,71
1485407,21723,73
1485407,22654,13
1485407,22851,67
1485408,19658,1
1485409,19727,1
1486811,14121,7
1486811,16033,3
1486811,16299,4
1486811,18065,5
1486811,19487,1
1486811,19659,6
1486811,21719,2
1486812,14117,2
1486812,19459,1
1486813,21723,1
1486814,19725,2
1486814,19726,3
1486814,21374,1
1487409,14091,9
1487409,14092,11
1487409,14094,13
1487409,14096,18
1487409,14098,22
1487409,14100,26
1487409,14103,31
1487409,14104,24
1487409,14106,36
1487409,14107,38
1487409,14109,40
1487409,14110,45
1487409,14112,49
1487409,14113,52
1487409,14115,54
1487409,14116,55
1487409,14117,59
1487409,14118,62
1487409,14119,61
1487409,14120,64
1487409,14121,72
1487409,14122,73
1487409,14123,77
1487409,14219,56
1487409,16033,46
1487409,16087,67
1487409,16280,14
1487409,16282,20
1487409,16284,23
1487409,16285,2
1487409,16286,28
1487409,16287,34
1487409,16288,35
1487409,16291,39
1487409,16293,43
1487409,16294,47
1487409,16295,50
1487409,16296,51
1487409,16297,58
1487409,16299,69
1487409,16303,80
1487409,16308,3
1487409,16309,57
1487409,17428,68
1487409,18063,21
1487409,18064,65
1487409,18065,41
1487409,18066,19
1487409,18067,1
1487409,18069,29
1487409,18071,42
1487409,18072,37
1487409,18073,8
1487409,18074,25
1487409,18077,32
1487409,18078,10
1487409,18079,17
1487409,18080,76
1487409,19330,30
1487409,19459,5
1487409,19487,16
1487409,19658,33
1487409,19659,48
1487409,19716,6
1487409,19717,12
1487409,19719,60
1487409,19720,63
1487409,19721,66
1487409,19723,79
1487409,21440,53
1487409,21717,7
1487409,21718,27
1487409,21719,44
1487409,21720,70
1487409,21721,74
1487409,21722,75
1487409,21723,78
1487409,22654,15
1487409,22851,71
1487409,22918,4
1487410,10970,56
1487410,14091,8
1487410,14092,10
1487410,14096,1
1487410,14098,19
1487410,14100,23
1487410,14103,27
1487410,14104,21
1487410,14107,33
1487410,14109,35
1487410,14110,40
1487410,14112,44
1487410,14113,48
1487410,14115,51
1487410,14116,52
1487410,14118,59
1487410,14119,58
1487410,14120,61
1487410,14121,68
1487410,14122,69
1487410,14123,73
1487410,14219,53
1487410,16033,41
1487410,16087,64
1487410,16280,12
1487410,16282,17
1487410,16284,20
1487410,16287,30
1487410,16288,31
1487410,16291,34
1487410,16293,38
1487410,16294,42
1487410,16295,45
1487410,16296,47
1487410,16297,55
1487410,16299,66
1487410,16303,76
1487410,16309,54
1487410,16316,46
1487410,17428,65
1487410,18063,18
1487410,18064,62
1487410,18065,36
1487410,18066,16
1487410,18067,2
1487410,18069,25
1487410,18071,37
1487410,18072,32
1487410,18073,7
1487410,18074,22
1487410,18077,28
1487410,18078,9
1487410,18079,15
1487410,18080,72
1487410,19330,26
1487410,19459,4
1487410,19487,14
1487410,19658,29
1487410,19659,43
1487410,19716,5
1487410,19717,11
1487410,19719,57
1487410,19720,60
1487410,19721,63
1487410,19723,75
1487410,21440,49
1487410,21717,6
1487410,21718,24
1487410,21719,39
1487410,21721,70
1487410,21722,71
1487410,21723,74
1487410,21727,50
1487410,22654,13
1487410,22851,67
1487410,22918,3
1487411,14091,22
1487411,14092,4
1487411,14094,24
1487411,14096,29
1487411,14098,33
1487411,14100,37
1487411,14103,42
1487411,14104,35
1487411,14106,45
1487411,14109,48
1487411,14110,7
1487411,14112,56
1487411,14113,8
1487411,14116,61
1487411,14117,64
1487411,14118,67
1487411,14119,66
1487411,14120,69
1487411,14121,77
1487411,14122,78
1487411,14123,82
1487411,14219,9
1487411,16033,53
1487411,16087,72
1487411,16280,25
1487411,16282,31
1487411,16284,34
1487411,16286,39
1487411,16287,43
1487411,16288,44
1487411,16291,47
1487411,16293,51
1487411,16294,54
1487411,16295,57
1487411,16296,59
1487411,16297,63
1487411,16299,74
1487411,16303,84
1487411,16304,11
1487411,16306,14
1487411,16309,62
1487411,16316,58
1487411,17428,73
1487411,17701,13
1487411,18063,32
1487411,18064,70
1487411,18065,49
1487411,18066,30
1487411,18067,19
1487411,18068,18
1487411,18069,40
1487411,18070,17
1487411,18071,50
1487411,18072,46
1487411,18073,2
1487411,18074,36
1487411,18077,5
1487411,18078,3
1487411,18079,28
1487411,18080,81
1487411,18082,15
1487411,19330,41
1487411,19459,20
1487411,19487,27
1487411,19658,6
1487411,19659,55
1487411,19716,1
1487411,19717,23
1487411,19719,65
1487411,19720,68
1487411,19721,71
1487411,19723,83
1487411,19733,16
1487411,21440,60
1487411,21717,21
1487411,21718,38
1487411,21719,52
1487411,21720,75
1487411,21721,79
1487411,21722,80
1487411,21723,10
1487411,21724,12
1487411,22654,26
1487411,22851,76
1487412,19361,1
1487413,14110,2
1487413,16308,1
1487414,1552,3
1487414,16285,2
1487414,19728,1
1487973,16287,1
1487973,18071,2
1487974,11611,3
1487974,17428,2
1487974,19330,1
1487974,19727,4
1487975,14091,7
1487975,14092,9
1487975,14094,11
1487975,14096,16
1487975,14098,20
1487975,14100,24
1487975,14103,29
1487975,14104,22
1487975,14106,33
1487975,14109,36
1487975,14110,40
1487975,14112,43
1487975,14113,47
1487975,14116,49
1487975,14117,53
1487975,14118,56
1487975,14119,55
1487975,14120,58
1487975,14121,66
1487975,14122,67
1487975,14123,71
1487975,14219,50
1487975,16033,41
1487975,16087,61
1487975,16280,12
1487975,16282,18
1487975,16284,21
1487975,16286,26
1487975,16288,32
1487975,16291,35
1487975,16293,39
1487975,16294,1
1487975,16295,44
1487975,16296,46
1487975,16297,52
1487975,16299,63
1487975,16309,51
1487975,16316,45
1487975,17428,62
1487975,18063,19
1487975,18064,59
1487975,18065,37
1487975,18066,17
1487975,18067,2
1487975,18069,27
1487975,18071,38
1487975,18072,34
1487975,18073,6
1487975,18074,23
1487975,18077,30
1487975,18078,8
1487975,18079,15
1487975,18080,70
1487975,19330,28
1487975,19459,3
1487975,19487,14
1487975,19658,31
1487975,19659,42
1487975,19716,4
1487975,19717,10
1487975,19719,54
1487975,19720,57
1487975,19721,60
1487975,21440,48
1487975,21717,5
1487975,21718,25
1487975,21720,64
1487975,21721,68
1487975,21722,69
1487975,21723,72
1487975,22654,13
1487975,22851,65
1487976,14092,12
1487976,14110,15
1487976,14113,16
1487976,14219,17
1487976,16304,1
1487976,16306,4
1487976,17701,3
1487976,18068,8
1487976,18070,7
1487976,18073,10
1487976,18077,13
1487976,18078,11
1487976,18082,5
1487976,19658,14
1487976,19716,9
1487976,19733,6
1487976,21723,18
1487976,21724,2
1488591,19354,1
1488592,17428,2
1488592,18067,1
1488592,18070,3
1488593,14091,8
1488593,14092,10
1488593,14094,12
1488593,14096,17
1488593,14098,21
1488593,14100,25
1488593,14103,29
1488593,14104,23
1488593,14106,34
1488593,14109,37
1488593,14110,42
1488593,14112,46
1488593,14113,50
1488593,14115,52
1488593,14116,53
1488593,14117,57
1488593,14118,60
1488593,14119,59
1488593,14120,62
1488593,14121,69
1488593,14122,70
1488593,14123,74
1488593,14219,54
1488593,16033,43
1488593,16087,64
1488593,16280,13
1488593,16282,19
1488593,16284,22
1488593,16286,27
1488593,16287,32
1488593,16288,33
1488593,16291,36
1488593,16293,40
1488593,16294,44
1488593,16295,47
1488593,16296,49
1488593,16297,56
1488593,16299,66
1488593,16303,77
1488593,16309,55
1488593,16316,48
1488593,17428,65
1488593,18063,20
1488593,18065,38
1488593,18066,18
1488593,18067,2
1488593,18069,28
1488593,18071,39
1488593,18072,35
1488593,18073,7
1488593,18074,24
1488593,18077,30
1488593,18078,9
1488593,18079,16
1488593,18080,73
1488593,19330,1
1488593,19459,4
1488593,19487,15
1488593,19658,31
1488593,19659,45
1488593,19716,5
1488593,19717,11
1488593,19719,58
1488593,19720,61
1488593,19721,63
1488593,19723,76
1488593,21440,51
1488593,21717,6
1488593,21718,26
1488593,21719,41
1488593,21720,67
1488593,21721,71
1488593,21722,72
1488593,21723,75
1488593,22654,14
1488593,22851,68
1488593,22918,3
1488594,14091,8
1488594,14092,10
1488594,14094,12
1488594,14096,17
1488594,14098,21
1488594,14100,25
1488594,14103,29
1488594,14104,23
1488594,14106,34
1488594,14107,36
1488594,14109,38
1488594,14110,43
1488594,14112,47
1488594,14113,49
1488594,14115,51
1488594,14116,52
1488594,14117,56
1488594,14118,59
1488594,14119,58
1488594,14120,61
1488594,14121,69
1488594,14122,70
1488594,14123,74
1488594,14219,53
1488594,16033,44
1488594,16087,64
1488594,16280,13
1488594,16282,19
1488594,16284,22
1488594,16286,26
1488594,16287,32
1488594,16288,33
1488594,16291,37
1488594,16293,41
1488594,16294,45
1488594,16295,48
1488594,16297,55
1488594,16299,66
1488594,16303,77
1488594,16309,54
1488594,17428,65
1488594,18063,20
1488594,18064,62
1488594,18065,39
1488594,18066,18
1488594,18067,2
1488594,18069,27
1488594,18071,40
1488594,18072,35
1488594,18073,7
1488594,18074,24
1488594,18077,30
1488594,18078,9
1488594,18079,16
1488594,18080,73
1488594,19330,28
1488594,19459,4
1488594,19487,15
1488594,19658,31
1488594,19659,46
1488594,19716,5
1488594,19717,11
1488594,19719,57
1488594,19720,60
1488594,19721,63
1488594,19723,76
1488594,21440,50
1488594,21717,6
1488594,21718,1
1488594,21719,42
1488594,21720,67
1488594,21721,71
1488594,21722,72
1488594,21723,75
1488594,22654,14
1488594,22851,68
1488594,22918,3
1488595,14091,7
1488595,14092,9
1488595,14094,11
1488595,14096,16
1488595,14098,19
1488595,14100,23
1488595,14103,27
1488595,14104,21
1488595,14109,34
1488595,14110,39
1488595,14112,43
1488595,14113,47
1488595,14115,49
1488595,14116,50
1488595,14117,53
1488595,14118,56
1488595,14119,55
1488595,14120,58
1488595,14121,66
1488595,14122,67
1488595,14123,71
1488595,14219,51
1488595,16033,40
1488595,16087,61
1488595,16280,12
1488595,16282,17
1488595,16284,20
1488595,16287,30
1488595,16288,31
1488595,16291,33
1488595,16293,37
1488595,16294,41
1488595,16295,44
1488595,16296,46
1488595,16297,1
1488595,16299,63
1488595,16303,74
1488595,16309,52
1488595,16316,45
1488595,17428,62
1488595,18063,18
1488595,18064,59
1488595,18065,35
1488595,18067,2
1488595,18069,25
1488595,18071,36
1488595,18072,32
1488595,18073,6
1488595,18074,22
1488595,18077,28
1488595,18078,8
1488595,18079,15
1488595,18080,70
1488595,19330,26
1488595,19459,3
1488595,19487,14
1488595,19658,29
1488595,19659,42
1488595,19716,4
1488595,19717,10
1488595,19719,54
1488595,19720,57
1488595,19721,60
1488595,19723,73
1488595,21440,48
1488595,21717,5
1488595,21718,24
1488595,21719,38
1488595,21720,64
1488595,21721,68
1488595,21722,69
1488595,21723,72
1488595,22654,13
1488595,22851,65
1488596,19347,1
1488597,14099,1
1488598,19725,1
1491579,16033,1
1491580,14091,7
1491580,14092,9
1491580,14094,11
1491580,14096,16
1491580,14098,20
1491580,14100,24
1491580,14103,28
1491580,14104,22
1491580,14106,33
1491580,14107,35
1491580,14109,37
1491580,14110,41
1491580,14112,45
1491580,14115,50
1491580,14116,51
1491580,14117,55
1491580,14118,58
1491580,14119,57
1491580,14120,60
1491580,14121,68
1491580,14122,69
1491580,14123,72
1491580,14219,52
1491580,16033,42
1491580,16087,63
1491580,16280,12
1491580,16282,18
1491580,16284,21
1491580,16286,26
1491580,16287,31
1491580,16288,32
1491580,16291,36
1491580,16293,40
1491580,16294,43
1491580,16295,46
1491580,16296,48
1491580,16297,54
1491580,16299,65
1491580,16303,75
1491580,16309,53
1491580,16316,47
1491580,17428,64
1491580,18063,19
1491580,18064,61
1491580,18065,38
1491580,18066,17
1491580,18067,2
1491580,18071,39
1491580,18072,34
1491580,18073,6
1491580,18074,23
1491580,18077,29
1491580,18078,8
1491580,18079,15
1491580,18080,1
1491580,19330,27
1491580,19459,3
1491580,19487,14
1491580,19658,30
1491580,19659,44
1491580,19716,4
1491580,19717,10
1491580,19719,56
1491580,19720,59
1491580,19721,62
1491580,19723,74
1491580,21440,49
1491580,21717,5
1491580,21718,25
1491580,21720,66
1491580,21721,70
1491580,21722,71
1491580,21723,73
1491580,22654,13
1491580,22851,67
1491581,14091,7
1491581,14092,9
1491581,14094,11
1491581,14096,16
1491581,14098,19
1491581,14100,23
1491581,14103,27
1491581,14104,21
1491581,14109,34
1491581,14110,39
1491581,14112,43
1491581,14113,47
1491581,14115,49
1491581,14116,50
1491581,14117,54
1491581,14118,57
1491581,14119,56
1491581,14120,59
1491581,14121,66
1491581,14122,67
1491581,14123,71
1491581,14219,51
1491581,16033,40
1491581,16087,62
1491581,16280,12
1491581,16282,17
1491581,16284,20
1491581,16287,30
1491581,16288,31
1491581,16291,33
1491581,16293,37
1491581,16294,41
1491581,16295,44
1491581,16296,46
1491581,16297,53
1491581,16299,63
1491581,16303,74
1491581,16309,52
1491581,16316,45
1491581,17428,1
1491581,18063,18
1491581,18064,60
1491581,18065,35
1491581,18067,2
1491581,18069,25
1491581,18071,36
1491581,18072,32
1491581,18073,6
1491581,18074,22
1491581,18077,28
1491581,18078,8
1491581,18079,15
1491581,18080,70
1491581,19330,26
1491581,19459,3
1491581,19487,14
1491581,19658,29
1491581,19659,42
1491581,19716,4
1491581,19717,10
1491581,19719,55
1491581,19720,58
1491581,19721,61
1491581,19723,73
1491581,21440,48
1491581,21717,5
1491581,21718,24
1491581,21719,38
1491581,21720,64
1491581,21721,68
1491581,21722,69
1491581,21723,72
1491581,22654,13
1491581,22851,65
1491582,11611,3
1491582,14091,11
1491582,14092,13
1491582,14096,18
1491582,14098,22
1491582,14100,26
1491582,14103,30
1491582,14104,24
1491582,14106,35
1491582,14107,37
1491582,14109,39
1491582,14110,44
1491582,14112,48
1491582,14113,52
1491582,14115,54
1491582,14116,55
1491582,14117,59
1491582,14118,62
1491582,14119,61
1491582,14120,64
1491582,14121,70
1491582,14122,71
1491582,14123,75
1491582,14219,56
1491582,16033,45
1491582,16087,67
1491582,16280,15
1491582,16282,20
1491582,16284,23
1491582,16286,28
1491582,16287,33
1491582,16288,34
1491582,16291,38
1491582,16293,42
1491582,16294,46
1491582,16295,49
1491582,16296,51
1491582,16297,58
1491582,16303,78
1491582,16309,57
1491582,16316,50
1491582,17428,2
1491582,18063,21
1491582,18064,65
1491582,18065,40
1491582,18066,19
1491582,18067,5
1491582,18069,29
1491582,18071,41
1491582,18072,36
1491582,18073,10
1491582,18074,25
1491582,18077,31
1491582,18078,12
1491582,18080,74
1491582,19330,1
1491582,19459,7
1491582,19487,17
1491582,19658,32
1491582,19659,47
1491582,19716,8
1491582,19717,14
1491582,19719,60
1491582,19720,63
1491582,19721,66
1491582,19723,77
1491582,19727,4
1491582,21440,53
1491582,21717,9
1491582,21718,27
1491582,21719,43
1491582,21720,68
1491582,21721,72
1491582,21722,73
1491582,21723,76
1491582,22654,16
1491582,22851,69
1491582,22918,6
1491583,14091,8
1491583,14092,10
1491583,14094,12
1491583,14096,17
1491583,14098,21
1491583,14100,25
1491583,14103,29
1491583,14104,23
1491583,14106,34
1491583,14109,37
1491583,14110,40
1491583,14112,44
1491583,14113,48
1491583,14115,50
1491583,14116,51
1491583,14117,55
1491583,14119,57
1491583,14120,59
1491583,14121,66
1491583,14122,67
1491583,14123,71
1491583,14219,52
1491583,16033,41
1491583,16087,61
1491583,16280,13
1491583,16282,19
1491583,16284,22
1491583,16286,26
1491583,16287,32
1491583,16288,33
1491583,16291,36
1491583,16293,38
1491583,16294,42
1491583,16295,45
1491583,16296,47
1491583,16297,54
1491583,16299,63
1491583,16303,74
1491583,16309,53
1491583,16316,46
1491583,17428,62
1491583,18063,20
1491583,18066,18
1491583,18067,2
1491583,18069,27
1491583,18071,1
1491583,18072,35
1491583,18073,7
1491583,18074,24
1491583,18077,30
1491583,18078,9
1491583,18079,16
1491583,18080,70
1491583,19330,28
1491583,19459,4
1491583,19487,15
1491583,19658,31
1491583,19659,43
1491583,19716,5
1491583,19717,11
1491583,19719,56
1491583,19720,58
1491583,19721,60
1491583,19723,73
1491583,21440,49
1491583,21717,6
1491583,21719,39
1491583,21720,64
1491583,21721,68
1491583,21722,69
1491583,21723,72
1491583,22654,14
1491583,22851,65
1491583,22918,3
1491584,14091,8
1491584,14092,10
1491584,14094,12
1491584,14096,17
1491584,14098,1
